"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.701882747,
"SVN","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.357936959,
"SVN","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.798919309,
"SVN","QGDP","TOT","PC_CHGPP","Q","2017-Q4",2.140021771,
"SVN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.21377024,
"SVN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.31888938,
"SVN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.265925115,
"SVN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.039483695,
"SVN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.869832692,
"SVN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.036185759,
"SVN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.846776547,
"SVN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.398311321,
"SVN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-4.704475363,
"SVN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.942113179,
"FIN","QGDP","TOT","PC_CHGPP","Q","2000-Q1",2.068730146,
"FIN","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.378096144,
"FIN","QGDP","TOT","PC_CHGPP","Q","2000-Q3",1.616870804,
"FIN","QGDP","TOT","PC_CHGPP","Q","2000-Q4",1.813046877,
"FIN","QGDP","TOT","PC_CHGPP","Q","2001-Q1",-0.269962354,
"FIN","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.335262125,
"FIN","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.839067373,
"FIN","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.277361871,
"FIN","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.647336812,
"FIN","QGDP","TOT","PC_CHGPP","Q","2002-Q2",1.129832971,
"FIN","QGDP","TOT","PC_CHGPP","Q","2002-Q3",-0.517495708,
"FIN","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.685480931,
"FIN","QGDP","TOT","PC_CHGPP","Q","2003-Q1",-0.552859661,
"FIN","QGDP","TOT","PC_CHGPP","Q","2003-Q2",1.398329773,
"FIN","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.527485156,
"FIN","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.785266236,
"FIN","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.2667353,
"FIN","QGDP","TOT","PC_CHGPP","Q","2004-Q2",1.530814645,
"FIN","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.760762141,
"FIN","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.749543796,
"FIN","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.952765261,
"FIN","QGDP","TOT","PC_CHGPP","Q","2005-Q2",-0.783887014,
"FIN","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.329013631,
"FIN","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.675946995,
"FIN","QGDP","TOT","PC_CHGPP","Q","2006-Q1",2.856256509,
"FIN","QGDP","TOT","PC_CHGPP","Q","2006-Q2",-0.133568874,
"FIN","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.837000604,
"FIN","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.373438302,
"FIN","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.654497109,
"FIN","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.696076396,
"FIN","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.857370323,
"FIN","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.696115935,
"FIN","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-0.927455468,
"FIN","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.447980072,
"FIN","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.419983201,
"FIN","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.040488432,
"FIN","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-6.521649992,
"FIN","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.554885404,
"FIN","QGDP","TOT","PC_CHGPP","Q","2009-Q3",1.204181554,
"FIN","QGDP","TOT","PC_CHGPP","Q","2009-Q4",-0.828103208,
"FIN","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.933901732,
"FIN","QGDP","TOT","PC_CHGPP","Q","2010-Q2",2.727886269,
"FIN","QGDP","TOT","PC_CHGPP","Q","2010-Q3",-0.404781079,
"FIN","QGDP","TOT","PC_CHGPP","Q","2010-Q4",2.200234067,
"FIN","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.491369797,
"FIN","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-0.145032632,
"FIN","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.039423177,
"FIN","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.099556146,
"FIN","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.147113671,
"FIN","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-1.504430288,
"FIN","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.231744828,
"FIN","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.278739758,
"FIN","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.635270202,
"FIN","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.424090018,
"FIN","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.388345394,
"FIN","QGDP","TOT","PC_CHGPP","Q","2013-Q4",-0.291717753,
"FIN","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.557581411,
"FIN","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-0.034111502,
"FIN","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.47559129,
"FIN","QGDP","TOT","PC_CHGPP","Q","2014-Q4",-0.390558669,
"FIN","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-0.441101262,
"FIN","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.074463303,
"FIN","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.186349872,
"FIN","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.615078946,
"FIN","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.857106844,
"FIN","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.864403249,
"FIN","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.679401136,
"FIN","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.465602822,
"FIN","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.453624875,
"FIN","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.410520596,
"FIN","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.50904864,
"FIN","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.244242388,
"FIN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.116198917,
"FIN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-0.143604674,
"FIN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.242312011,
"FIN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.371433063,
"FIN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.340688818,
"FIN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.913224189,
"FIN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.189500145,
"FIN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.612201407,
"FIN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.409329253,
"FIN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-4.38332872,
"BRA","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.068007594,
"BRA","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.3864083,
"BRA","QGDP","TOT","PC_CHGPP","Q","2000-Q3",1.221479159,
"BRA","QGDP","TOT","PC_CHGPP","Q","2000-Q4",1.228974523,
"BRA","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.317307638,
"BRA","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.473428623,
"BRA","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.485343669,
"BRA","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.329255063,
"BRA","QGDP","TOT","PC_CHGPP","Q","2002-Q1",2.436278772,
"BRA","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.363321897,
"BRA","QGDP","TOT","PC_CHGPP","Q","2002-Q3",1.311114108,
"BRA","QGDP","TOT","PC_CHGPP","Q","2002-Q4",1.008485331,
"BRA","QGDP","TOT","PC_CHGPP","Q","2003-Q1",-0.410144953,
"BRA","QGDP","TOT","PC_CHGPP","Q","2003-Q2",-0.850281509,
"BRA","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.923256304,
"BRA","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.032132015,
"BRA","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.399217464,
"BRA","QGDP","TOT","PC_CHGPP","Q","2004-Q2",2.776546961,
"BRA","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.237671163,
"BRA","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.761306538,
"BRA","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.833099661,
"BRA","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.219264049,
"BRA","QGDP","TOT","PC_CHGPP","Q","2005-Q3",-0.686292211,
"BRA","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.300157836,
"BRA","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.598815421,
"BRA","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.328963638,
"BRA","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.663424554,
"BRA","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.179309492,
"BRA","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.863621063,
"BRA","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.681605532,
"BRA","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.04038495,
"BRA","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.492577743,
"BRA","QGDP","TOT","PC_CHGPP","Q","2008-Q1",1.228436849,
"BRA","QGDP","TOT","PC_CHGPP","Q","2008-Q2",2.141431407,
"BRA","QGDP","TOT","PC_CHGPP","Q","2008-Q3",1.549477416,
"BRA","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-3.776789755,
"BRA","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.370676006,
"BRA","QGDP","TOT","PC_CHGPP","Q","2009-Q2",1.781159443,
"BRA","QGDP","TOT","PC_CHGPP","Q","2009-Q3",2.345306891,
"BRA","QGDP","TOT","PC_CHGPP","Q","2009-Q4",2.5551737,
"BRA","QGDP","TOT","PC_CHGPP","Q","2010-Q1",2.14870702,
"BRA","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.203202589,
"BRA","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.895634097,
"BRA","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.396550307,
"BRA","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.430744573,
"BRA","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.943638541,
"BRA","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.210289866,
"BRA","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.911103972,
"BRA","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-1.391678369,
"BRA","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.7596706,
"BRA","QGDP","TOT","PC_CHGPP","Q","2012-Q3",1.764425661,
"BRA","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.030227952,
"BRA","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.525144113,
"BRA","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.488876043,
"BRA","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.408255793,
"BRA","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.13871645,
"BRA","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.89289746,
"BRA","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-1.519360122,
"BRA","QGDP","TOT","PC_CHGPP","Q","2014-Q3",-0.045015026,
"BRA","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.512023799,
"BRA","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-0.741616819,
"BRA","QGDP","TOT","PC_CHGPP","Q","2015-Q2",-2.402217184,
"BRA","QGDP","TOT","PC_CHGPP","Q","2015-Q3",-1.642437099,
"BRA","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.791666439,
"BRA","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-1.473087569,
"BRA","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.397797186,
"BRA","QGDP","TOT","PC_CHGPP","Q","2016-Q3",-0.602390787,
"BRA","QGDP","TOT","PC_CHGPP","Q","2016-Q4",-0.089821814,
"BRA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.160070305,
"BRA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.770741964,
"BRA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.145534609,
"BRA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.305489767,
"BRA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.553007166,
"BRA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-0.207315082,
"BRA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.806773104,
"BRA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",-0.386126471,
"BRA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.563306237,
"BRA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.456123743,
"BRA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.058845327,
"BRA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.533857961,
"BRA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.454861452,
"BRA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.692975476,
"NLD","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.62271011,
"NLD","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.116802889,
"NLD","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.825163363,
"NLD","QGDP","TOT","PC_CHGPP","Q","2000-Q4",1.299729491,
"NLD","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.108520673,
"NLD","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.505669035,
"NLD","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.173787806,
"NLD","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.322515301,
"NLD","QGDP","TOT","PC_CHGPP","Q","2002-Q1",-0.610179972,
"NLD","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.348263578,
"NLD","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.155263883,
"NLD","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.149651197,
"NLD","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.017344153,
"NLD","QGDP","TOT","PC_CHGPP","Q","2003-Q2",-0.345329821,
"NLD","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.088712714,
"NLD","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.535395783,
"NLD","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.905236953,
"NLD","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.476796103,
"NLD","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.149388239,
"NLD","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.218014009,
"NLD","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.322858268,
"NLD","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.703469864,
"NLD","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.342952261,
"NLD","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.630550925,
"NLD","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.623937874,
"NLD","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.497031303,
"NLD","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.598152747,
"NLD","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.824500468,
"NLD","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.145697378,
"NLD","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.511646773,
"NLD","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.117501907,
"NLD","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.353023647,
"NLD","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.327531403,
"NLD","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.492586831,
"NLD","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.122148031,
"NLD","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-0.659940783,
"NLD","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-3.593640804,
"NLD","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.002508579,
"NLD","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.400707908,
"NLD","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.602328461,
"NLD","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-0.188883032,
"NLD","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.43876258,
"NLD","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.441571004,
"NLD","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.127694556,
"NLD","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.57721729,
"NLD","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-0.089564655,
"NLD","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.000816945,
"NLD","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.601770001,
"NLD","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.211480401,
"NLD","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.052873225,
"NLD","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.427677561,
"NLD","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.700495157,
"NLD","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.323473218,
"NLD","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-0.181862756,
"NLD","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.602941857,
"NLD","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.635444489,
"NLD","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.094668399,
"NLD","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.584946205,
"NLD","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.249791674,
"NLD","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.89607136,
"NLD","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.595551053,
"NLD","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.309680292,
"NLD","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.342861899,
"NLD","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.016287765,
"NLD","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.916492852,
"NLD","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.232835343,
"NLD","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.122431835,
"NLD","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.842836721,
"NLD","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.507585472,
"NLD","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.881160797,
"NLD","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.727858252,
"NLD","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.791994666,
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.457198359,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.60398532,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.221109846,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.406568278,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.506884582,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.357657943,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.330901959,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.45347504,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.494445659,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.542121912,"P"
"USA","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.361760152,
"USA","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.831164672,
"USA","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.133555285,
"USA","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.622889589,
"USA","QGDP","TOT","PC_CHGPP","Q","2001-Q1",-0.285177655,
"USA","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.58455579,
"USA","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.415038093,
"USA","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.272371373,
"USA","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.874514216,
"USA","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.605732536,
"USA","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.444571333,
"USA","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.154822636,
"USA","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.554766741,
"USA","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.860259818,
"USA","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.69820943,
"USA","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.148167049,
"USA","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.533747312,
"USA","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.762076364,
"USA","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.945328048,
"USA","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.001674112,
"USA","QGDP","TOT","PC_CHGPP","Q","2005-Q1",1.106963536,
"USA","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.461561312,
"USA","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.891333848,
"USA","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.631463125,
"USA","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.330287125,
"USA","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.23369974,
"USA","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.154632792,
"USA","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.85186523,
"USA","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.235493107,
"USA","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.5728724,
"USA","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.543271327,
"USA","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.607841913,
"USA","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-0.574699846,
"USA","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.516387099,
"USA","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.541355591,
"USA","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.163811244,
"USA","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.122695047,
"USA","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.143989749,
"USA","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.364111101,
"USA","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.098384104,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.38477974,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.922028304,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.737211274,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.501902537,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-0.240441252,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.714973327,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.027778662,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.159284987,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.782992766,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.430201511,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.134948209,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.113873246,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.885675089,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.123396475,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.783415167,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.798248938,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.282705187,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q2",1.353681332,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.220932252,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.562793738,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.949154986,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.676613186,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.362604385,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.160362383,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.566413434,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.311918336,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.544396054,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.629298347,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.565668983,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.426944003,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.728833616,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.955677327,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.93167915,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.668628011,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.525195607,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.328321429,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.72512256,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.370716167,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.636914747,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.58623185,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.262654605,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.986116769,
"SVK","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.080437812,
"SVK","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.976421566,
"SVK","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.594298502,
"SVK","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.56078506,
"SVK","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.708471301,
