"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","HUR","TOT","PC_LF","Q","2011-Q4",8.466666,
"TUR","HUR","TOT","PC_LF","Q","2012-Q1",8.533334,
"TUR","HUR","TOT","PC_LF","Q","2012-Q2",8.266666,
"TUR","HUR","TOT","PC_LF","Q","2012-Q3",8.233334,
"TUR","HUR","TOT","PC_LF","Q","2012-Q4",8.6,
"TUR","HUR","TOT","PC_LF","Q","2013-Q1",8.866667,
"TUR","HUR","TOT","PC_LF","Q","2013-Q2",9,
"TUR","HUR","TOT","PC_LF","Q","2013-Q3",9.2,
"TUR","HUR","TOT","PC_LF","Q","2013-Q4",9.133333,
"TUR","HUR","TOT","PC_LF","Q","2014-Q1",9.266666,
"TUR","HUR","TOT","PC_LF","Q","2014-Q2",9.633333,
"TUR","HUR","TOT","PC_LF","Q","2014-Q3",10.3,
"TUR","HUR","TOT","PC_LF","Q","2014-Q4",10.5,
"TUR","HUR","TOT","PC_LF","Q","2015-Q1",10.3,
"TUR","HUR","TOT","PC_LF","Q","2015-Q2",10.3,
"TUR","HUR","TOT","PC_LF","Q","2015-Q3",10.23333,
"TUR","HUR","TOT","PC_LF","Q","2015-Q4",10.36667,
"TUR","HUR","TOT","PC_LF","Q","2016-Q1",9.966666,
"TUR","HUR","TOT","PC_LF","Q","2016-Q2",10.4,
"TUR","HUR","TOT","PC_LF","Q","2016-Q3",11.3,
"TUR","HUR","TOT","PC_LF","Q","2016-Q4",11.9,
"TUR","HUR","TOT","PC_LF","Q","2017-Q1",11.66667,
"TUR","HUR","TOT","PC_LF","Q","2017-Q2",11.06667,
"TUR","HUR","TOT","PC_LF","Q","2017-Q3",10.73333,
"TUR","HUR","TOT","PC_LF","Q","2017-Q4",10.16667,
"TUR","HUR","TOT","PC_LF","Q","2018-Q1",9.866667,
"TUR","HUR","TOT","PC_LF","Q","2018-Q2",10.6,
"TUR","HUR","TOT","PC_LF","Q","2018-Q3",11.26667,
"TUR","HUR","TOT","PC_LF","Q","2018-Q4",12.26667,
"TUR","HUR","TOT","PC_LF","Q","2019-Q1",13.6,
"TUR","HUR","TOT","PC_LF","Q","2019-Q2",13.86667,
"TUR","HUR","TOT","PC_LF","Q","2019-Q3",14.06667,
"TUR","HUR","TOT","PC_LF","Q","2019-Q4",13.3,
"TUR","HUR","TOT","PC_LF","Q","2020-Q1",12.7,
"TUR","HUR","TOT","PC_LF","Q","2020-Q2",13.96667,
"GBR","HUR","TOT","PC_LF","Q","2000-Q1",5.666667,
"GBR","HUR","TOT","PC_LF","Q","2000-Q2",5.466667,
"GBR","HUR","TOT","PC_LF","Q","2000-Q3",5.266667,
"GBR","HUR","TOT","PC_LF","Q","2000-Q4",5.133333,
"GBR","HUR","TOT","PC_LF","Q","2001-Q1",4.966667,
"GBR","HUR","TOT","PC_LF","Q","2001-Q2",4.866667,
"GBR","HUR","TOT","PC_LF","Q","2001-Q3",5.033333,
"GBR","HUR","TOT","PC_LF","Q","2001-Q4",5.066667,
"GBR","HUR","TOT","PC_LF","Q","2002-Q1",5.1,
"GBR","HUR","TOT","PC_LF","Q","2002-Q2",5.133333,
"GBR","HUR","TOT","PC_LF","Q","2002-Q3",5.2,
"GBR","HUR","TOT","PC_LF","Q","2002-Q4",5.066667,
"GBR","HUR","TOT","PC_LF","Q","2003-Q1",5.066667,
"GBR","HUR","TOT","PC_LF","Q","2003-Q2",4.933333,
"GBR","HUR","TOT","PC_LF","Q","2003-Q3",4.966667,
"GBR","HUR","TOT","PC_LF","Q","2003-Q4",4.866667,
"GBR","HUR","TOT","PC_LF","Q","2004-Q1",4.7,
"GBR","HUR","TOT","PC_LF","Q","2004-Q2",4.7,
"GBR","HUR","TOT","PC_LF","Q","2004-Q3",4.6,
"GBR","HUR","TOT","PC_LF","Q","2004-Q4",4.7,
"GBR","HUR","TOT","PC_LF","Q","2005-Q1",4.633333,
"GBR","HUR","TOT","PC_LF","Q","2005-Q2",4.666667,
"GBR","HUR","TOT","PC_LF","Q","2005-Q3",4.7,
"GBR","HUR","TOT","PC_LF","Q","2005-Q4",5.1,
"GBR","HUR","TOT","PC_LF","Q","2006-Q1",5.2,
"GBR","HUR","TOT","PC_LF","Q","2006-Q2",5.4,
"GBR","HUR","TOT","PC_LF","Q","2006-Q3",5.4,
"GBR","HUR","TOT","PC_LF","Q","2006-Q4",5.4,
"GBR","HUR","TOT","PC_LF","Q","2007-Q1",5.5,
"GBR","HUR","TOT","PC_LF","Q","2007-Q2",5.3,
"GBR","HUR","TOT","PC_LF","Q","2007-Q3",5.266667,
"GBR","HUR","TOT","PC_LF","Q","2007-Q4",5.033333,
"GBR","HUR","TOT","PC_LF","Q","2008-Q1",5.133333,
"GBR","HUR","TOT","PC_LF","Q","2008-Q2",5.266667,
"GBR","HUR","TOT","PC_LF","Q","2008-Q3",5.8,
"GBR","HUR","TOT","PC_LF","Q","2008-Q4",6.3,
"GBR","HUR","TOT","PC_LF","Q","2009-Q1",7.033333,
"GBR","HUR","TOT","PC_LF","Q","2009-Q2",7.733333,
"GBR","HUR","TOT","PC_LF","Q","2009-Q3",7.766667,
"GBR","HUR","TOT","PC_LF","Q","2009-Q4",7.7,
"GBR","HUR","TOT","PC_LF","Q","2010-Q1",7.933333,
"GBR","HUR","TOT","PC_LF","Q","2010-Q2",7.8,
"GBR","HUR","TOT","PC_LF","Q","2010-Q3",7.633333,
"GBR","HUR","TOT","PC_LF","Q","2010-Q4",7.833333,
"GBR","HUR","TOT","PC_LF","Q","2011-Q1",7.733333,
"GBR","HUR","TOT","PC_LF","Q","2011-Q2",7.966667,
"GBR","HUR","TOT","PC_LF","Q","2011-Q3",8.2,
"GBR","HUR","TOT","PC_LF","Q","2011-Q4",8.366667,
"GBR","HUR","TOT","PC_LF","Q","2012-Q1",8.2,
"GBR","HUR","TOT","PC_LF","Q","2012-Q2",7.933333,
"GBR","HUR","TOT","PC_LF","Q","2012-Q3",7.733333,
"GBR","HUR","TOT","PC_LF","Q","2012-Q4",7.8,
"GBR","HUR","TOT","PC_LF","Q","2013-Q1",7.8,
"GBR","HUR","TOT","PC_LF","Q","2013-Q2",7.766667,
"GBR","HUR","TOT","PC_LF","Q","2013-Q3",7.533333,
"GBR","HUR","TOT","PC_LF","Q","2013-Q4",7.133333,
"GBR","HUR","TOT","PC_LF","Q","2014-Q1",6.7,
"GBR","HUR","TOT","PC_LF","Q","2014-Q2",6.266667,
"GBR","HUR","TOT","PC_LF","Q","2014-Q3",5.933333,
"GBR","HUR","TOT","PC_LF","Q","2014-Q4",5.666667,
"GBR","HUR","TOT","PC_LF","Q","2015-Q1",5.466667,
"GBR","HUR","TOT","PC_LF","Q","2015-Q2",5.566667,
"GBR","HUR","TOT","PC_LF","Q","2015-Q3",5.3,
"GBR","HUR","TOT","PC_LF","Q","2015-Q4",5,
"GBR","HUR","TOT","PC_LF","Q","2016-Q1",4.966667,
"GBR","HUR","TOT","PC_LF","Q","2016-Q2",4.9,
"GBR","HUR","TOT","PC_LF","Q","2016-Q3",4.766667,
"GBR","HUR","TOT","PC_LF","Q","2016-Q4",4.666667,
"GBR","HUR","TOT","PC_LF","Q","2017-Q1",4.533333,
"GBR","HUR","TOT","PC_LF","Q","2017-Q2",4.366667,
"GBR","HUR","TOT","PC_LF","Q","2017-Q3",4.233333,
"GBR","HUR","TOT","PC_LF","Q","2017-Q4",4.233333,
"GBR","HUR","TOT","PC_LF","Q","2018-Q1",4.2,
"GBR","HUR","TOT","PC_LF","Q","2018-Q2",3.966667,
"GBR","HUR","TOT","PC_LF","Q","2018-Q3",4,
"GBR","HUR","TOT","PC_LF","Q","2018-Q4",3.9,
"GBR","HUR","TOT","PC_LF","Q","2019-Q1",3.733333,
"GBR","HUR","TOT","PC_LF","Q","2019-Q2",3.766667,
"GBR","HUR","TOT","PC_LF","Q","2019-Q3",3.766667,
"GBR","HUR","TOT","PC_LF","Q","2019-Q4",3.7,
"GBR","HUR","TOT","PC_LF","Q","2020-Q1",3.866667,
"GBR","HUR","TOT","PC_LF","Q","2020-Q2",3.766667,
"USA","HUR","TOT","PC_LF","Q","2000-Q1",4.033333,
"USA","HUR","TOT","PC_LF","Q","2000-Q2",3.933333,
"USA","HUR","TOT","PC_LF","Q","2000-Q3",4,
"USA","HUR","TOT","PC_LF","Q","2000-Q4",3.9,
"USA","HUR","TOT","PC_LF","Q","2001-Q1",4.233333,
"USA","HUR","TOT","PC_LF","Q","2001-Q2",4.4,
"USA","HUR","TOT","PC_LF","Q","2001-Q3",4.833333,
"USA","HUR","TOT","PC_LF","Q","2001-Q4",5.5,
"USA","HUR","TOT","PC_LF","Q","2002-Q1",5.7,
"USA","HUR","TOT","PC_LF","Q","2002-Q2",5.833333,
"USA","HUR","TOT","PC_LF","Q","2002-Q3",5.733333,
"USA","HUR","TOT","PC_LF","Q","2002-Q4",5.866667,
"USA","HUR","TOT","PC_LF","Q","2003-Q1",5.866667,
"USA","HUR","TOT","PC_LF","Q","2003-Q2",6.133333,
"USA","HUR","TOT","PC_LF","Q","2003-Q3",6.133333,
"USA","HUR","TOT","PC_LF","Q","2003-Q4",5.833333,
"USA","HUR","TOT","PC_LF","Q","2004-Q1",5.7,
"USA","HUR","TOT","PC_LF","Q","2004-Q2",5.6,
"USA","HUR","TOT","PC_LF","Q","2004-Q3",5.433333,
"USA","HUR","TOT","PC_LF","Q","2004-Q4",5.433333,
"USA","HUR","TOT","PC_LF","Q","2005-Q1",5.3,
"USA","HUR","TOT","PC_LF","Q","2005-Q2",5.1,
"USA","HUR","TOT","PC_LF","Q","2005-Q3",4.966667,
"USA","HUR","TOT","PC_LF","Q","2005-Q4",4.966667,
"USA","HUR","TOT","PC_LF","Q","2006-Q1",4.733333,
"USA","HUR","TOT","PC_LF","Q","2006-Q2",4.633333,
"USA","HUR","TOT","PC_LF","Q","2006-Q3",4.633333,
"USA","HUR","TOT","PC_LF","Q","2006-Q4",4.433333,
"USA","HUR","TOT","PC_LF","Q","2007-Q1",4.5,
"USA","HUR","TOT","PC_LF","Q","2007-Q2",4.5,
"USA","HUR","TOT","PC_LF","Q","2007-Q3",4.666667,
"USA","HUR","TOT","PC_LF","Q","2007-Q4",4.8,
"USA","HUR","TOT","PC_LF","Q","2008-Q1",5,
"USA","HUR","TOT","PC_LF","Q","2008-Q2",5.333333,
"USA","HUR","TOT","PC_LF","Q","2008-Q3",6,
"USA","HUR","TOT","PC_LF","Q","2008-Q4",6.866667,
"USA","HUR","TOT","PC_LF","Q","2009-Q1",8.266666,
"USA","HUR","TOT","PC_LF","Q","2009-Q2",9.3,
"USA","HUR","TOT","PC_LF","Q","2009-Q3",9.633333,
"USA","HUR","TOT","PC_LF","Q","2009-Q4",9.933333,
"USA","HUR","TOT","PC_LF","Q","2010-Q1",9.833333,
"USA","HUR","TOT","PC_LF","Q","2010-Q2",9.633333,
"USA","HUR","TOT","PC_LF","Q","2010-Q3",9.466666,
"USA","HUR","TOT","PC_LF","Q","2010-Q4",9.5,
"USA","HUR","TOT","PC_LF","Q","2011-Q1",9.033334,
"USA","HUR","TOT","PC_LF","Q","2011-Q2",9.066667,
"USA","HUR","TOT","PC_LF","Q","2011-Q3",9,
"USA","HUR","TOT","PC_LF","Q","2011-Q4",8.633333,
"USA","HUR","TOT","PC_LF","Q","2012-Q1",8.266666,
"USA","HUR","TOT","PC_LF","Q","2012-Q2",8.2,
"USA","HUR","TOT","PC_LF","Q","2012-Q3",8.033334,
"USA","HUR","TOT","PC_LF","Q","2012-Q4",7.8,
"USA","HUR","TOT","PC_LF","Q","2013-Q1",7.733333,
"USA","HUR","TOT","PC_LF","Q","2013-Q2",7.533333,
"USA","HUR","TOT","PC_LF","Q","2013-Q3",7.233333,
"USA","HUR","TOT","PC_LF","Q","2013-Q4",6.933333,
"USA","HUR","TOT","PC_LF","Q","2014-Q1",6.666667,
"USA","HUR","TOT","PC_LF","Q","2014-Q2",6.2,
"USA","HUR","TOT","PC_LF","Q","2014-Q3",6.066667,
"USA","HUR","TOT","PC_LF","Q","2014-Q4",5.7,
"USA","HUR","TOT","PC_LF","Q","2015-Q1",5.533333,
"USA","HUR","TOT","PC_LF","Q","2015-Q2",5.433333,
"USA","HUR","TOT","PC_LF","Q","2015-Q3",5.1,
"USA","HUR","TOT","PC_LF","Q","2015-Q4",5.033333,
"USA","HUR","TOT","PC_LF","Q","2016-Q1",4.933333,
"USA","HUR","TOT","PC_LF","Q","2016-Q2",4.9,
"USA","HUR","TOT","PC_LF","Q","2016-Q3",4.9,
"USA","HUR","TOT","PC_LF","Q","2016-Q4",4.766667,
"USA","HUR","TOT","PC_LF","Q","2017-Q1",4.566667,
"USA","HUR","TOT","PC_LF","Q","2017-Q2",4.366667,
"USA","HUR","TOT","PC_LF","Q","2017-Q3",4.3,
"USA","HUR","TOT","PC_LF","Q","2017-Q4",4.133333,
"USA","HUR","TOT","PC_LF","Q","2018-Q1",4.066667,
"USA","HUR","TOT","PC_LF","Q","2018-Q2",3.933333,
"USA","HUR","TOT","PC_LF","Q","2018-Q3",3.766667,
"USA","HUR","TOT","PC_LF","Q","2018-Q4",3.8,
"USA","HUR","TOT","PC_LF","Q","2019-Q1",3.866667,
"USA","HUR","TOT","PC_LF","Q","2019-Q2",3.633333,
"USA","HUR","TOT","PC_LF","Q","2019-Q3",3.633333,
"USA","HUR","TOT","PC_LF","Q","2019-Q4",3.533333,
"USA","HUR","TOT","PC_LF","Q","2020-Q1",3.833333,
"USA","HUR","TOT","PC_LF","Q","2020-Q2",13.03333,
"CHL","HUR","TOT","PC_LF","Q","2000-Q1",9.02958,
"CHL","HUR","TOT","PC_LF","Q","2000-Q2",9.394316,
"CHL","HUR","TOT","PC_LF","Q","2000-Q3",10.51078,
"CHL","HUR","TOT","PC_LF","Q","2000-Q4",9.729617,
"CHL","HUR","TOT","PC_LF","Q","2001-Q1",9.952222,
"CHL","HUR","TOT","PC_LF","Q","2001-Q2",9.884395,
"CHL","HUR","TOT","PC_LF","Q","2001-Q3",10.09593,
"CHL","HUR","TOT","PC_LF","Q","2001-Q4",9.470333,
"CHL","HUR","TOT","PC_LF","Q","2002-Q1",10.01785,
"CHL","HUR","TOT","PC_LF","Q","2002-Q2",9.783502,
"CHL","HUR","TOT","PC_LF","Q","2002-Q3",9.869253,
"CHL","HUR","TOT","PC_LF","Q","2002-Q4",9.536022,
"CHL","HUR","TOT","PC_LF","Q","2003-Q1",9.574253,
"CHL","HUR","TOT","PC_LF","Q","2003-Q2",9.578149,
"CHL","HUR","TOT","PC_LF","Q","2003-Q3",9.715855,
"CHL","HUR","TOT","PC_LF","Q","2003-Q4",9.285932,
"CHL","HUR","TOT","PC_LF","Q","2004-Q1",9.522913,
"CHL","HUR","TOT","PC_LF","Q","2004-Q2",10.37822,
"CHL","HUR","TOT","PC_LF","Q","2004-Q3",10.39666,
"CHL","HUR","TOT","PC_LF","Q","2004-Q4",9.747566,
"CHL","HUR","TOT","PC_LF","Q","2005-Q1",9.356451,
"CHL","HUR","TOT","PC_LF","Q","2005-Q2",9.595161,
"CHL","HUR","TOT","PC_LF","Q","2005-Q3",9.257447,
"CHL","HUR","TOT","PC_LF","Q","2005-Q4",8.725239,
"CHL","HUR","TOT","PC_LF","Q","2006-Q1",8.577651,
"CHL","HUR","TOT","PC_LF","Q","2006-Q2",8.50644,
"CHL","HUR","TOT","PC_LF","Q","2006-Q3",7.499279,
"CHL","HUR","TOT","PC_LF","Q","2006-Q4",6.602612,
"CHL","HUR","TOT","PC_LF","Q","2007-Q1",6.866161,
"CHL","HUR","TOT","PC_LF","Q","2007-Q2",6.516925,
"CHL","HUR","TOT","PC_LF","Q","2007-Q3",7.298033,
"CHL","HUR","TOT","PC_LF","Q","2007-Q4",7.864905,
"CHL","HUR","TOT","PC_LF","Q","2008-Q1",7.647135,
"CHL","HUR","TOT","PC_LF","Q","2008-Q2",7.974126,
"CHL","HUR","TOT","PC_LF","Q","2008-Q3",7.4034,
"CHL","HUR","TOT","PC_LF","Q","2008-Q4",8.151436,
"CHL","HUR","TOT","PC_LF","Q","2009-Q1",9.328073,
"CHL","HUR","TOT","PC_LF","Q","2009-Q2",10.24148,
"CHL","HUR","TOT","PC_LF","Q","2009-Q3",9.79747,
"CHL","HUR","TOT","PC_LF","Q","2009-Q4",9.373182,
"CHL","HUR","TOT","PC_LF","Q","2010-Q1",9.306017,
"CHL","HUR","TOT","PC_LF","Q","2010-Q2",8.28172,
"CHL","HUR","TOT","PC_LF","Q","2010-Q3",7.80266,
"CHL","HUR","TOT","PC_LF","Q","2010-Q4",7.811898,
"CHL","HUR","TOT","PC_LF","Q","2011-Q1",7.576047,
"CHL","HUR","TOT","PC_LF","Q","2011-Q2",6.913013,
"CHL","HUR","TOT","PC_LF","Q","2011-Q3",7.342672,
"CHL","HUR","TOT","PC_LF","Q","2011-Q4",7.359073,
"CHL","HUR","TOT","PC_LF","Q","2012-Q1",6.792707,
"CHL","HUR","TOT","PC_LF","Q","2012-Q2",6.509242,
"CHL","HUR","TOT","PC_LF","Q","2012-Q3",6.358818,
"CHL","HUR","TOT","PC_LF","Q","2012-Q4",6.711728,
"CHL","HUR","TOT","PC_LF","Q","2013-Q1",6.423451,
"CHL","HUR","TOT","PC_LF","Q","2013-Q2",6.006222,
"CHL","HUR","TOT","PC_LF","Q","2013-Q3",5.661608,
"CHL","HUR","TOT","PC_LF","Q","2013-Q4",6.226226,
"CHL","HUR","TOT","PC_LF","Q","2014-Q1",6.505256,
"CHL","HUR","TOT","PC_LF","Q","2014-Q2",6.248306,
"CHL","HUR","TOT","PC_LF","Q","2014-Q3",6.539229,
"CHL","HUR","TOT","PC_LF","Q","2014-Q4",6.6875,
"CHL","HUR","TOT","PC_LF","Q","2015-Q1",6.22772,
"CHL","HUR","TOT","PC_LF","Q","2015-Q2",6.404035,
"CHL","HUR","TOT","PC_LF","Q","2015-Q3",6.343424,
"CHL","HUR","TOT","PC_LF","Q","2015-Q4",6.337292,
"CHL","HUR","TOT","PC_LF","Q","2016-Q1",6.493286,
"CHL","HUR","TOT","PC_LF","Q","2016-Q2",6.731801,
"CHL","HUR","TOT","PC_LF","Q","2016-Q3",6.825096,
"CHL","HUR","TOT","PC_LF","Q","2016-Q4",6.691036,
"CHL","HUR","TOT","PC_LF","Q","2017-Q1",7.029222,
"CHL","HUR","TOT","PC_LF","Q","2017-Q2",7.013797,
"CHL","HUR","TOT","PC_LF","Q","2017-Q3",6.790352,
"CHL","HUR","TOT","PC_LF","Q","2017-Q4",7.021144,
"CHL","HUR","TOT","PC_LF","Q","2018-Q1",7.341071,
"CHL","HUR","TOT","PC_LF","Q","2018-Q2",7.220186,
"CHL","HUR","TOT","PC_LF","Q","2018-Q3",7.265749,
"CHL","HUR","TOT","PC_LF","Q","2018-Q4",7.695917,
"CHL","HUR","TOT","PC_LF","Q","2019-Q1",7.212043,
"CHL","HUR","TOT","PC_LF","Q","2019-Q2",6.966049,
"CHL","HUR","TOT","PC_LF","Q","2019-Q3",7.138276,
"CHL","HUR","TOT","PC_LF","Q","2019-Q4",7.600681,
"CHL","HUR","TOT","PC_LF","Q","2020-Q1",8.183977,
"CHL","HUR","TOT","PC_LF","Q","2020-Q2",11.7563,
"EST","HUR","TOT","PC_LF","Q","2000-Q1",14.36667,
"EST","HUR","TOT","PC_LF","Q","2000-Q2",14.13333,
"EST","HUR","TOT","PC_LF","Q","2000-Q3",14.13333,
"EST","HUR","TOT","PC_LF","Q","2000-Q4",14.26667,
"EST","HUR","TOT","PC_LF","Q","2001-Q1",14.1,
"EST","HUR","TOT","PC_LF","Q","2001-Q2",13.56667,
"EST","HUR","TOT","PC_LF","Q","2001-Q3",12.8,
"EST","HUR","TOT","PC_LF","Q","2001-Q4",11.66667,
"EST","HUR","TOT","PC_LF","Q","2002-Q1",11.46667,
"EST","HUR","TOT","PC_LF","Q","2002-Q2",10.8,
"EST","HUR","TOT","PC_LF","Q","2002-Q3",11.3,
"EST","HUR","TOT","PC_LF","Q","2002-Q4",11.73333,
"EST","HUR","TOT","PC_LF","Q","2003-Q1",11.23333,
"EST","HUR","TOT","PC_LF","Q","2003-Q2",10.96667,
"EST","HUR","TOT","PC_LF","Q","2003-Q3",9.9,
"EST","HUR","TOT","PC_LF","Q","2003-Q4",9.7,
"EST","HUR","TOT","PC_LF","Q","2004-Q1",10.1,
"EST","HUR","TOT","PC_LF","Q","2004-Q2",9.733334,
"EST","HUR","TOT","PC_LF","Q","2004-Q3",10.2,
"EST","HUR","TOT","PC_LF","Q","2004-Q4",9.766666,
"EST","HUR","TOT","PC_LF","Q","2005-Q1",9.033334,
"EST","HUR","TOT","PC_LF","Q","2005-Q2",8.066667,
"EST","HUR","TOT","PC_LF","Q","2005-Q3",7.7,
"EST","HUR","TOT","PC_LF","Q","2005-Q4",7.2,
"EST","HUR","TOT","PC_LF","Q","2006-Q1",6.366667,
"EST","HUR","TOT","PC_LF","Q","2006-Q2",6.2,
"EST","HUR","TOT","PC_LF","Q","2006-Q3",5.8,
"EST","HUR","TOT","PC_LF","Q","2006-Q4",5.433333,
"EST","HUR","TOT","PC_LF","Q","2007-Q1",5,
"EST","HUR","TOT","PC_LF","Q","2007-Q2",4.833333,
"EST","HUR","TOT","PC_LF","Q","2007-Q3",4.1,
"EST","HUR","TOT","PC_LF","Q","2007-Q4",4.033333,
"EST","HUR","TOT","PC_LF","Q","2008-Q1",4.333333,
"EST","HUR","TOT","PC_LF","Q","2008-Q2",4.233333,
"EST","HUR","TOT","PC_LF","Q","2008-Q3",6.333333,
"EST","HUR","TOT","PC_LF","Q","2008-Q4",8,
"EST","HUR","TOT","PC_LF","Q","2009-Q1",10.7,
"EST","HUR","TOT","PC_LF","Q","2009-Q2",12.8,
"EST","HUR","TOT","PC_LF","Q","2009-Q3",14.9,
"EST","HUR","TOT","PC_LF","Q","2009-Q4",16.23333,
"EST","HUR","TOT","PC_LF","Q","2010-Q1",18.26667,
"EST","HUR","TOT","PC_LF","Q","2010-Q2",17.96667,
"EST","HUR","TOT","PC_LF","Q","2010-Q3",16.06667,
"EST","HUR","TOT","PC_LF","Q","2010-Q4",14.4,
"EST","HUR","TOT","PC_LF","Q","2011-Q1",13.73333,
"EST","HUR","TOT","PC_LF","Q","2011-Q2",12.83333,
"EST","HUR","TOT","PC_LF","Q","2011-Q3",11.53333,
"EST","HUR","TOT","PC_LF","Q","2011-Q4",11.46667,
"EST","HUR","TOT","PC_LF","Q","2012-Q1",10.76667,
"EST","HUR","TOT","PC_LF","Q","2012-Q2",9.966666,
"EST","HUR","TOT","PC_LF","Q","2012-Q3",9.766666,
"EST","HUR","TOT","PC_LF","Q","2012-Q4",9.433333,
"EST","HUR","TOT","PC_LF","Q","2013-Q1",9.366667,
"EST","HUR","TOT","PC_LF","Q","2013-Q2",7.933333,
"EST","HUR","TOT","PC_LF","Q","2013-Q3",8.2,
"EST","HUR","TOT","PC_LF","Q","2013-Q4",8.8,
"EST","HUR","TOT","PC_LF","Q","2014-Q1",8.166667,
"EST","HUR","TOT","PC_LF","Q","2014-Q2",7.133333,
"EST","HUR","TOT","PC_LF","Q","2014-Q3",7.6,
"EST","HUR","TOT","PC_LF","Q","2014-Q4",6.666667,
"EST","HUR","TOT","PC_LF","Q","2015-Q1",6.4,
"EST","HUR","TOT","PC_LF","Q","2015-Q2",6.4,
"EST","HUR","TOT","PC_LF","Q","2015-Q3",5.533333,
"EST","HUR","TOT","PC_LF","Q","2015-Q4",6.433333,
"EST","HUR","TOT","PC_LF","Q","2016-Q1",6.366667,
"EST","HUR","TOT","PC_LF","Q","2016-Q2",6.466667,
"EST","HUR","TOT","PC_LF","Q","2016-Q3",7.366667,
"EST","HUR","TOT","PC_LF","Q","2016-Q4",6.866667,
"EST","HUR","TOT","PC_LF","Q","2017-Q1",5.5,
"EST","HUR","TOT","PC_LF","Q","2017-Q2",6.5,
"EST","HUR","TOT","PC_LF","Q","2017-Q3",5.733333,
"EST","HUR","TOT","PC_LF","Q","2017-Q4",5.466667,
"EST","HUR","TOT","PC_LF","Q","2018-Q1",6.233333,
"EST","HUR","TOT","PC_LF","Q","2018-Q2",5.033333,
"EST","HUR","TOT","PC_LF","Q","2018-Q3",5.466667,
"EST","HUR","TOT","PC_LF","Q","2018-Q4",4.666667,
"EST","HUR","TOT","PC_LF","Q","2019-Q1",4.2,
"EST","HUR","TOT","PC_LF","Q","2019-Q2",4.866667,
"EST","HUR","TOT","PC_LF","Q","2019-Q3",4.2,
"EST","HUR","TOT","PC_LF","Q","2019-Q4",4.266667,
"EST","HUR","TOT","PC_LF","Q","2020-Q1",4.733333,
"EST","HUR","TOT","PC_LF","Q","2020-Q2",7,
"ISR","HUR","TOT","PC_LF","Q","2000-Q1",8.583014,
"ISR","HUR","TOT","PC_LF","Q","2000-Q2",8.730902,
"ISR","HUR","TOT","PC_LF","Q","2000-Q3",8.886909,
"ISR","HUR","TOT","PC_LF","Q","2000-Q4",8.840213,
"ISR","HUR","TOT","PC_LF","Q","2001-Q1",8.610055,
"ISR","HUR","TOT","PC_LF","Q","2001-Q2",8.88157,
"ISR","HUR","TOT","PC_LF","Q","2001-Q3",9.51546,
"ISR","HUR","TOT","PC_LF","Q","2001-Q4",10.1992,
"ISR","HUR","TOT","PC_LF","Q","2002-Q1",10.36528,
"ISR","HUR","TOT","PC_LF","Q","2002-Q2",10.33716,
"ISR","HUR","TOT","PC_LF","Q","2002-Q3",10.27996,
"ISR","HUR","TOT","PC_LF","Q","2002-Q4",10.14563,
"ISR","HUR","TOT","PC_LF","Q","2003-Q1",10.65303,
"ISR","HUR","TOT","PC_LF","Q","2003-Q2",10.32521,
"ISR","HUR","TOT","PC_LF","Q","2003-Q3",10.82036,
"ISR","HUR","TOT","PC_LF","Q","2003-Q4",10.8832,
"ISR","HUR","TOT","PC_LF","Q","2004-Q1",10.9159,
"ISR","HUR","TOT","PC_LF","Q","2004-Q2",10.44074,
"ISR","HUR","TOT","PC_LF","Q","2004-Q3",10.12025,
"ISR","HUR","TOT","PC_LF","Q","2004-Q4",9.746686,
"ISR","HUR","TOT","PC_LF","Q","2005-Q1",9.399911,
"ISR","HUR","TOT","PC_LF","Q","2005-Q2",9.02829,
"ISR","HUR","TOT","PC_LF","Q","2005-Q3",8.807969,
"ISR","HUR","TOT","PC_LF","Q","2005-Q4",8.952209,
"ISR","HUR","TOT","PC_LF","Q","2006-Q1",8.693213,
"ISR","HUR","TOT","PC_LF","Q","2006-Q2",8.640979,
"ISR","HUR","TOT","PC_LF","Q","2006-Q3",8.334103,
"ISR","HUR","TOT","PC_LF","Q","2006-Q4",7.822766,
"ISR","HUR","TOT","PC_LF","Q","2007-Q1",7.663089,
"ISR","HUR","TOT","PC_LF","Q","2007-Q2",7.552183,
"ISR","HUR","TOT","PC_LF","Q","2007-Q3",7.181745,
"ISR","HUR","TOT","PC_LF","Q","2007-Q4",6.713046,
"ISR","HUR","TOT","PC_LF","Q","2008-Q1",6.197748,
"ISR","HUR","TOT","PC_LF","Q","2008-Q2",5.995101,
"ISR","HUR","TOT","PC_LF","Q","2008-Q3",5.965548,
"ISR","HUR","TOT","PC_LF","Q","2008-Q4",6.399819,
"ISR","HUR","TOT","PC_LF","Q","2009-Q1",7.469288,
"ISR","HUR","TOT","PC_LF","Q","2009-Q2",7.922165,
"ISR","HUR","TOT","PC_LF","Q","2009-Q3",7.67085,
"ISR","HUR","TOT","PC_LF","Q","2009-Q4",7.204072,
"ISR","HUR","TOT","PC_LF","Q","2010-Q1",6.863624,
"ISR","HUR","TOT","PC_LF","Q","2010-Q2",6.548932,
"ISR","HUR","TOT","PC_LF","Q","2010-Q3",6.644068,
